id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind,clm,numclaims,claimcst0
7018,0.94,0.2896556575,SEDAN,3,F,E,6,dissel,131,66.0,gray,M,1,weekday,6am - 12pm,6,643.2629670119181,0.0,0,0,0.0
7019,0.63,0.2822241405,COUPE,4,M,C,4,petrol,220,53.0,yellow,M,0,weekday,6am - 12pm,6,642.5564305427648,0.0,0,0,0.0
7020,0.47,0.587675711,SEDAN,4,M,B,2,petrol,194,66.0,gray,M,1,weekday,12am - 6 am,12,637.2089042031923,0.0,0,0,0.0
7021,1.86,0.037222893,TRUCK,3,M,A,1,dissel,382,55.0,gray,S,1,weekday,6pm - 12am,12,655.0874040503764,0.0,0,0,0.0
7022,1.57,0.551062831,SEDAN,2,F,C,1,electric,193,67.0,gray,M,0,weekday,6pm - 12am,12,654.4442220230796,0.0,0,0,0.0
7023,0.86,0.198134939,HBACK,3,F,A,3,electric,145,84.0,gray,S,0,weekend,12pm - 6pm,12,663.9070273605819,0.0,0,0,0.0
7024,1.53,0.819988512,STNWG,4,F,C,5,dissel,195,23.0,gray,S,0,weekday,6pm - 12am,12,649.4065155905847,0.0,0,0,0.0
7025,1.1,0.633448394,UTE,4,M,D,4,dissel,154,99.0,black,M,1,weekday,6am - 12pm,12,649.2235352531417,0.0,0,0,0.0
7026,1.82,0.197214353,SEDAN,2,F,A,3,petrol,200,59.0,blue,M,1,weekday,12pm - 6pm,6,643.6711722533186,0.0,0,0,0.0
7027,0.87,0.21441855,UTE,4,M,B,2,petrol,248,99.0,gray,M,1,weekday,6pm - 12am,12,653.801845143094,0.0,0,0,0.0
7028,0.6,0.634832166,SEDAN,4,F,C,4,petrol,142,58.0,green,S,1,weekday,12pm - 6pm,12,639.8177884301749,0.0,0,0,0.0
7029,2.03,0.19015464,SEDAN,1,M,B,4,petrol,111,76.0,blue,S,1,weekday,12pm - 6pm,6,659.1176575880417,0.0,0,0,0.0
7030,1.63,0.137885527,HBACK,1,F,C,4,petrol,128,81.0,black,S,1,weekday,6am - 12pm,6,673.7797109448353,0.0,0,0,0.0
7031,3.47,0.415405954,SEDAN,2,F,B,5,petrol,195,95.0,white,S,1,weekday,6am - 12pm,12,645.4751235770304,0.0,0,0,0.0
7032,1.44,0.590774619,SEDAN,3,F,A,5,petrol,136,75.0,white,M,1,weekday,6am - 12pm,12,654.8921048058468,0.0,0,0,0.0
7033,2.63,0.1471603695,STNWG,3,F,A,3,dissel,123,95.0,black,S,0,weekend,6am - 12pm,6,642.8917961653905,0.0,0,0,0.0
7034,1.61,0.571425292,SEDAN,3,F,E,2,petrol,142,80.0,white,M,1,weekday,6am - 12pm,12,643.4428261405744,0.0,0,0,0.0
7035,2.08,0.991324266,UTE,4,M,E,2,hybrid,238,73.0,gray,S,0,weekday,6am - 12pm,12,642.3279243098447,1.0,0,0,0.0
7036,3.23,0.689772826,STNWG,2,F,C,4,petrol,103,61.0,brown,M,1,weekday,6am - 12pm,12,649.3617084329578,0.0,0,0,0.0
7037,1.71,0.327055428,SEDAN,2,F,D,5,petrol,199,64.0,silver,M,0,weekday,12pm - 6pm,6,657.2345140252912,0.0,0,0,0.0
7038,3.15,0.383606265,TRUCK,1,M,D,5,dissel,255,42.0,red,M,1,weekday,12pm - 6pm,6,653.5831166836463,0.0,0,0,0.0
7039,0.44,0.07926036,SEDAN,4,M,C,6,petrol,184,56.0,silver,S,1,weekday,6am - 12pm,12,658.252647822072,0.0,0,0,0.0
7040,2.17,0.695242269,SEDAN,2,M,B,2,dissel,136,27.0,blue,S,1,weekend,6am - 12pm,12,645.4080355142097,0.0,0,0,0.0
7041,1.41,0.086764806,HBACK,1,F,C,4,petrol,124,86.0,black,M,1,weekend,6am - 12pm,12,652.2890477336816,0.0,0,0,0.0
7042,1.59,0.499688199,SEDAN,2,F,A,4,petrol,209,28.0,gray,M,1,weekend,12pm - 6pm,6,641.0523097367422,1.0,0,0,0.0
7043,1.22,0.284879158,HBACK,2,F,F,1,petrol,142,25.0,white,M,1,weekday,12pm - 6pm,12,648.6101534942726,0.0,0,0,0.0
7044,1.12,0.115941369,STNWG,3,F,D,1,petrol,107,63.0,black,M,1,weekday,12pm - 6pm,12,658.8400929208823,0.0,0,0,0.0
7045,1.58,0.390709873,HBACK,2,F,A,4,petrol,103,32.0,gray,S,0,weekday,12pm - 6pm,6,646.193384113485,0.0,0,0,0.0
7046,0.91,0.549525167,HBACK,3,F,B,2,petrol,90,67.0,blue,M,1,weekday,12pm - 6pm,12,644.0969639986262,0.0,0,0,0.0
7047,3.32,0.10409522,STNWG,1,M,C,6,petrol,108,68.0,gray,S,1,weekday,12pm - 6pm,6,649.0222324307791,0.0,0,0,0.0
7048,1.05,0.32437636,HBACK,2,F,C,4,electric,94,63.0,gray,M,0,weekday,6am - 12pm,12,650.0701228863365,0.0,0,0,0.0
7049,0.89,0.522231759,HBACK,3,F,A,4,petrol,78,74.0,white,M,0,weekday,12pm - 6pm,12,649.9777011477606,0.0,0,0,0.0
7050,4.56,0.238402625,STNWG,1,F,C,3,petrol,134,89.0,gray,S,0,weekday,6am - 12pm,12,646.8804559979864,0.0,0,0,0.0
7051,1.21,0.748431204,SEDAN,3,M,A,4,petrol,102,96.0,red,S,1,weekday,12pm - 6pm,12,643.9465837239678,0.0,1,1,4414.832272
7052,1.92,0.2076594895,HBACK,2,M,A,6,petrol,123,38.0,black,M,1,weekday,6pm - 12am,6,645.6760331950238,0.0,0,0,0.0
7053,1.21,0.035774074,STNWG,4,F,F,1,dissel,168,95.0,gray,S,0,weekday,12pm - 6pm,12,653.1785493796609,0.0,0,0,0.0
7054,2.07,0.700263683,SEDAN,2,F,C,3,petrol,126,67.0,yellow,M,1,weekend,6pm - 12am,12,638.4951172558191,0.0,0,0,0.0
7055,5.56,0.999370099,STNWG,1,F,C,2,petrol,175,58.0,yellow,S,1,weekday,12pm - 6pm,12,645.6116575556339,1.0,0,0,0.0
7056,1.82,0.1264375875,UTE,4,M,F,2,dissel,193,72.0,black,M,1,weekday,12pm - 6pm,6,656.8757541376401,0.0,0,0,0.0
7057,0.88,0.291642769,HBACK,3,F,C,1,hybrid,132,68.0,blue,S,1,weekday,12pm - 6pm,12,642.2345391580948,0.0,0,0,0.0
7058,1.88,0.462484387,SEDAN,3,M,C,4,petrol,111,80.0,silver,S,0,weekday,12pm - 6pm,12,643.0789918776383,0.0,0,0,0.0
7059,1.05,0.556328036,HBACK,3,F,C,6,dissel,130,67.0,black,S,1,weekend,12pm - 6pm,12,637.1558509826026,0.0,0,0,0.0
7060,1.33,0.492475805,STNWG,4,F,C,4,petrol,165,82.0,gray,M,0,weekday,6am - 12pm,12,653.7321199487019,0.0,1,1,630.3195304
7061,1.25,0.499661069,HBACK,3,M,C,4,petrol,75,62.0,gray,M,0,weekend,12pm - 6pm,6,633.322484156438,1.0,0,0,0.0
7062,8.99,0.313817349,SEDAN,1,M,D,5,petrol,163,62.0,blue,S,0,weekday,6am - 12pm,12,644.7668297628135,0.0,0,0,0.0
7063,1.25,0.605198114,SEDAN,3,F,D,2,petrol,117,47.0,white,M,0,weekday,6am - 12pm,12,658.5523294030877,0.0,0,0,0.0
7064,2.97,0.179494631,SEDAN,1,F,F,2,petrol,116,84.0,gray,M,1,weekend,12pm - 6pm,6,641.9373119132132,0.0,0,0,0.0
7065,1.18,0.53886448,BUS,4,M,B,5,dissel,385,89.0,brown,M,1,weekday,12pm - 6pm,12,642.3041246803961,0.0,0,0,0.0
7066,1.6,0.155796901,SEDAN,2,F,C,2,petrol,110,71.0,white,M,1,weekday,6am - 12pm,12,683.5118199981603,0.0,0,0,0.0
7067,2.3,0.890715591,SEDAN,2,M,B,4,petrol,155,57.0,white,S,1,weekday,6am - 12pm,12,644.6076132002444,1.0,0,0,0.0
7068,1.84,0.724757639,SEDAN,2,F,B,4,petrol,126,68.0,white,M,1,weekday,12pm - 6pm,12,648.5445318309954,0.0,0,0,0.0
7069,2.32,0.424261016,STNWG,3,F,A,3,petrol,165,55.0,black,M,0,weekday,6am - 12pm,6,651.0844146876127,0.0,0,0,0.0
7070,2.12,0.16321645,HBACK,2,F,C,3,petrol,139,43.0,red,M,1,weekday,12pm - 6pm,6,644.2717839368237,0.0,0,0,0.0
7071,1.84,0.84228897,TRUCK,1,M,B,6,petrol,289,53.0,black,S,1,weekday,12am - 6 am,12,647.1706993894302,0.0,0,0,0.0
7072,2.1,0.718824499,HBACK,2,F,C,1,petrol,151,62.0,yellow,M,0,weekday,6am - 12pm,12,646.1545903981338,0.0,0,0,0.0
7073,2.49,0.047891109,STNWG,3,F,D,2,petrol,103,79.0,brown,S,1,weekday,12pm - 6pm,12,645.9476418394518,0.0,0,0,0.0
7074,0.53,0.378562167,COUPE,4,M,B,2,petrol,290,73.0,white,M,0,weekday,12pm - 6pm,12,662.8562935642203,0.0,0,0,0.0
7075,1.64,0.487278922,SEDAN,3,M,A,2,petrol,102,82.0,blue,S,1,weekend,6am - 12pm,12,650.066136792325,0.0,0,0,0.0
7076,0.56,0.999333953,SEDAN,4,F,B,3,petrol,187,34.0,white,S,1,weekday,6am - 12pm,12,649.4023351158527,1.0,1,1,211.3709335
7077,2.64,0.098459658,STNWG,3,M,C,3,electric,126,83.0,gray,S,1,weekday,12pm - 6pm,12,649.2896609318645,0.0,0,0,0.0
7078,3.47,0.2361863925,STNWG,2,F,A,3,petrol,153,39.0,brown,M,1,weekday,6am - 12pm,6,645.424091211237,0.0,0,0,0.0
7079,2.42,0.049950845,HBACK,1,F,A,3,electric,129,89.0,blue,S,1,weekday,12pm - 6pm,6,647.2766481776971,0.0,0,0,0.0
7080,1.51,0.935465255,UTE,4,M,C,3,petrol,223,76.0,gray,S,0,weekday,6am - 12pm,12,650.944164745186,1.0,0,0,0.0
7081,0.86,0.497779017,UTE,4,M,A,2,dissel,241,50.0,white,S,0,weekday,12pm - 6pm,12,644.8974888664336,0.0,0,0,0.0
7082,1.16,0.227348908,STNWG,4,M,C,5,petrol,151,58.0,blue,M,0,weekday,6pm - 12am,12,659.772346412219,0.0,0,0,0.0
7083,0.45,0.635601027,SEDAN,4,F,A,4,petrol,141,76.0,green,S,1,weekday,6am - 12pm,12,650.7385698696372,0.0,0,0,0.0
7084,0.9,0.216838484,SEDAN,4,F,C,4,petrol,193,64.0,gray,M,1,weekday,12pm - 6pm,12,709.7951827173738,0.0,0,0,0.0
7085,3.54,0.049097676,STNWG,3,F,F,5,hybrid,131,86.0,gray,S,1,weekend,12am - 6 am,12,645.1277827514319,0.0,0,0,0.0
7086,1.85,0.348378004,STNWG,4,M,F,2,petrol,165,94.0,white,M,0,weekday,12am - 6 am,6,649.5780337394384,0.0,0,0,0.0
7087,1.1,0.034436738,STNWG,3,F,A,2,hybrid,170,46.0,yellow,S,1,weekday,6am - 12pm,6,645.4207164332323,0.0,0,0,0.0
7088,3.48,0.075427018,STNWG,2,F,C,2,dissel,209,57.0,silver,M,0,weekday,12pm - 6pm,6,662.8953854439324,0.0,0,0,0.0
7089,1.34,0.461788327,MIBUS,4,M,C,3,dissel,272,77.0,white,S,1,weekday,12pm - 6pm,12,648.4174135430567,0.0,0,0,0.0
7090,2.56,0.220272841,UTE,2,F,D,1,petrol,152,99.0,white,M,0,weekday,6am - 12pm,12,646.6469800878493,0.0,0,0,0.0
7091,4.06,0.499683828,STNWG,3,F,D,3,dissel,149,69.0,blue,M,1,weekday,6am - 12pm,6,642.519145645382,1.0,0,0,0.0
7092,1.86,0.275629504,HBACK,1,F,B,6,petrol,115,90.0,white,S,1,weekend,12pm - 6pm,12,647.0668390296106,0.0,0,0,0.0
7093,1.74,0.882450921,MCARA,3,M,C,1,dissel,114,27.0,black,M,1,weekend,12pm - 6pm,12,628.6418648465508,0.0,0,0,0.0
7094,2.13,0.777808283,HBACK,1,F,D,3,petrol,118,54.0,black,S,1,weekday,12pm - 6pm,12,639.4831078582313,0.0,0,0,0.0
7095,1.0,0.3763591235,HBACK,3,F,C,4,dissel,122,75.0,black,M,1,weekday,12pm - 6pm,6,640.1507523019695,0.0,1,1,365.5971709
7096,2.14,0.99936731,HBACK,1,F,A,3,petrol,100,98.0,silver,M,0,weekday,6am - 12pm,12,651.6588678568401,1.0,0,0,0.0
7097,1.63,0.050256498,PANVN,2,M,A,1,petrol,71,99.0,yellow,S,1,weekday,12am - 6 am,12,653.14152658301,0.0,0,0,0.0
7098,3.17,0.227493437,STNWG,3,M,D,2,petrol,122,18.0,black,S,0,weekday,6am - 12pm,12,653.7069562475019,0.0,0,0,0.0
7099,1.88,0.233407647,SEDAN,1,F,C,5,petrol,195,74.0,white,M,1,weekend,12pm - 6pm,6,651.5553153783384,0.0,0,0,0.0
7100,2.01,0.769438951,SEDAN,2,F,A,6,petrol,205,72.0,white,S,1,weekday,6pm - 12am,12,642.30553770958,0.0,0,0,0.0
7101,1.23,0.524921874,HBACK,2,M,B,4,petrol,141,93.0,yellow,S,0,weekday,12pm - 6pm,12,646.4878010880294,0.0,0,0,0.0
7102,1.86,0.537795249,STNWG,3,F,C,3,petrol,127,90.0,green,S,0,weekend,6pm - 12am,12,648.18601945823,0.0,0,0,0.0
7103,0.81,0.699226869,HBACK,4,M,A,5,petrol,117,44.0,yellow,M,0,weekday,12pm - 6pm,12,648.3926824361947,0.0,0,0,0.0
7104,0.92,0.983053295,SEDAN,3,F,B,2,petrol,134,62.0,black,M,1,weekday,6am - 12pm,12,643.4235736728389,1.0,0,0,0.0
7105,2.43,0.714518694,STNWG,3,F,D,5,dissel,108,57.0,red,M,0,weekday,6am - 12pm,12,631.3521263141379,0.0,0,0,0.0
7106,2.22,0.0068599285,UTE,3,M,C,2,hybrid,176,62.0,gray,S,1,weekend,6am - 12pm,6,644.3622374271673,0.0,0,0,0.0
7107,1.65,0.783109483,SEDAN,2,F,D,2,electric,175,82.0,silver,S,1,weekday,6am - 12pm,12,642.8278620982574,0.0,0,0,0.0
7108,2.16,0.216177572,STNWG,3,M,B,5,dissel,194,68.0,black,S,0,weekend,6am - 12pm,12,643.9009393347243,0.0,0,0,0.0
7109,3.26,0.4590723305,STNWG,3,M,A,5,dissel,152,83.0,black,M,1,weekend,6pm - 12am,6,660.0765845342635,1.0,0,0,0.0
7110,0.74,0.722324052,HBACK,4,F,C,3,petrol,104,92.0,brown,S,0,weekend,12pm - 6pm,12,643.2577926809134,0.0,0,0,0.0
7111,1.9,0.670646251,PANVN,3,M,C,3,petrol,62,78.0,white,M,1,weekday,6am - 12pm,12,642.6647291146028,0.0,0,0,0.0
7112,0.99,0.208610712,HBACK,2,F,A,5,petrol,139,92.0,black,S,1,weekday,12pm - 6pm,12,645.731198240878,0.0,0,0,0.0
7113,2.68,0.591885673,STNWG,2,F,C,4,dissel,102,90.0,silver,M,1,weekday,12am - 6 am,12,679.6517409829548,0.0,1,1,808.7484444
7114,1.23,0.204265411,SEDAN,4,M,B,6,petrol,128,61.0,white,S,0,weekday,12pm - 6pm,12,650.5516850726498,0.0,0,0,0.0
7115,1.84,0.776374184,SEDAN,2,M,F,3,electric,119,76.0,gray,M,1,weekday,12pm - 6pm,12,643.0590156873634,0.0,0,0,0.0
7116,3.94,0.796873009,STNWG,2,M,F,4,petrol,132,85.0,white,M,1,weekend,6pm - 12am,12,642.2038145698028,0.0,0,0,0.0
7117,1.46,0.316243825,SEDAN,2,F,B,3,petrol,132,91.0,white,M,1,weekend,12pm - 6pm,6,652.1186709494813,0.0,1,1,1035.527521
7118,3.04,0.56756064,STNWG,2,M,B,3,hybrid,146,76.0,gray,M,0,weekend,6pm - 12am,12,640.6631851411493,0.0,0,0,0.0
7119,1.11,0.66611732,HBACK,3,M,C,5,electric,77,88.0,black,M,1,weekday,6am - 12pm,12,643.299205803346,0.0,0,0,0.0
7120,1.16,0.194038127,HBACK,3,F,A,4,petrol,86,68.0,gray,S,0,weekday,6pm - 12am,6,642.9293395955839,0.0,0,0,0.0
7121,0.89,0.31718635,HBACK,3,F,A,3,petrol,114,16.0,black,M,1,weekday,12am - 6 am,12,644.8718407663158,0.0,0,0,0.0
7122,0.95,0.228697068,UTE,4,F,C,2,petrol,252,92.0,black,M,1,weekend,6am - 12pm,12,646.61156608589,0.0,0,0,0.0
7123,2.22,0.116758219,STNWG,3,M,D,6,dissel,128,65.0,yellow,M,1,weekday,6am - 12pm,12,639.6799252379558,0.0,0,0,0.0
7124,3.2,0.769973413,STNWG,3,F,C,5,electric,174,54.0,gray,S,1,weekday,6am - 12pm,12,642.9235428082734,0.0,0,0,0.0
7125,2.8,0.045220247,STNWG,1,M,F,3,petrol,121,99.0,black,M,1,weekday,6am - 12pm,6,651.2467003686595,0.0,0,0,0.0
7126,0.47,0.130458013,SEDAN,4,F,A,1,petrol,154,63.0,white,M,0,weekday,6am - 12pm,12,651.9710409170217,0.0,0,0,0.0
7127,3.93,0.373272644,UTE,1,M,B,3,hybrid,164,84.0,red,M,1,weekday,12pm - 6pm,12,666.367866909087,0.0,0,0,0.0
7128,3.58,0.119210233,UTE,1,M,A,3,petrol,151,87.0,gray,M,1,weekday,6am - 12pm,12,645.6450667189879,0.0,0,0,0.0
7129,1.46,0.210449156,UTE,3,M,B,6,dissel,268,73.0,blue,S,1,weekday,6am - 12pm,12,650.9386069886192,0.0,0,0,0.0
7130,1.71,0.340901222,UTE,3,M,D,5,electric,193,63.0,black,M,1,weekday,6pm - 12am,12,660.7733759931301,0.0,1,1,358.2483676
7131,3.43,0.847547403,UTE,2,M,C,2,dissel,180,49.0,white,S,1,weekend,6pm - 12am,12,677.9325282587206,0.0,0,0,0.0
7132,0.47,0.456743385,STNWG,4,F,A,3,electric,106,56.0,gray,S,0,weekend,6am - 12pm,12,640.4932773033771,0.0,0,0,0.0
7133,1.11,0.508765192,SEDAN,3,F,C,4,petrol,147,85.0,white,S,1,weekday,12pm - 6pm,12,647.0987762894334,0.0,0,0,0.0
7134,2.06,0.010871486,HBACK,1,F,C,4,petrol,142,88.0,green,M,0,weekday,6pm - 12am,12,658.1916858451202,0.0,0,0,0.0
7135,1.8,0.119246914,STNWG,4,M,A,4,petrol,199,99.0,gray,M,1,weekend,6am - 12pm,6,644.1934734497154,0.0,0,0,0.0
7136,1.13,0.941437844,SEDAN,3,M,C,4,dissel,153,29.0,silver,M,1,weekday,12pm - 6pm,12,645.2525350871178,1.0,0,0,0.0
7137,0.33,0.213687638,HBACK,4,M,B,6,dissel,111,62.0,black,M,1,weekend,6am - 12pm,6,656.6905426339782,0.0,0,0,0.0
7138,2.08,0.498074833,SEDAN,2,F,C,3,petrol,174,99.0,red,S,0,weekday,12pm - 6pm,12,642.7811929027483,0.0,0,0,0.0
7139,3.5,0.337567527,UTE,2,M,E,4,petrol,163,47.0,red,M,0,weekday,12pm - 6pm,12,672.904305104792,0.0,0,0,0.0
7140,0.45,0.605765573,HBACK,4,F,C,5,petrol,107,46.0,gray,S,1,weekend,12pm - 6pm,12,646.6972673558807,0.0,0,0,0.0
7141,1.26,0.294784875,SEDAN,3,M,C,4,petrol,135,37.0,brown,M,1,weekday,12am - 6 am,12,659.1144672634796,0.0,0,0,0.0
7142,1.41,0.527064739,SEDAN,3,F,C,2,petrol,111,84.0,black,S,0,weekend,12pm - 6pm,12,641.3120860215853,0.0,0,0,0.0
7143,1.19,0.513847171,SEDAN,3,F,E,4,petrol,178,70.0,gray,S,0,weekday,6am - 12pm,12,644.5131188013412,0.0,1,1,8312.419883
7144,1.51,0.615329809,HBACK,2,F,B,4,petrol,70,73.0,white,S,1,weekday,12pm - 6pm,12,634.7994712777501,0.0,0,0,0.0
7145,0.81,0.343929123,TRUCK,4,M,B,3,dissel,239,84.0,white,S,0,weekend,12pm - 6pm,12,645.4101464365567,0.0,0,0,0.0
7146,2.67,0.347834953,SEDAN,1,M,B,5,petrol,202,60.0,black,S,0,weekday,6am - 12pm,12,650.7573353654273,0.0,0,0,0.0
7147,1.31,0.417777663,UTE,3,M,A,4,dissel,198,82.0,black,M,1,weekend,6pm - 12am,6,641.4945950840366,0.0,0,0,0.0
7148,2.07,0.253533663,STNWG,4,F,C,5,dissel,174,91.0,white,M,1,weekday,12pm - 6pm,12,653.5663429181125,0.0,0,0,0.0
7149,1.67,0.182192517,STNWG,4,M,D,4,petrol,183,86.0,gray,M,0,weekday,6am - 12pm,6,643.9910581124888,0.0,0,0,0.0
7150,1.23,0.217373313,SEDAN,3,M,B,5,petrol,133,95.0,silver,S,1,weekday,6am - 12pm,12,643.8431555765249,0.0,0,0,0.0
7151,1.56,0.156515413,HBACK,2,F,B,1,petrol,70,37.0,white,M,0,weekday,6pm - 12am,6,647.8524962677039,0.0,1,1,1646.428853
7152,1.55,0.824781732,HBACK,1,F,A,1,petrol,148,70.0,blue,S,0,weekday,12pm - 6pm,12,640.1373592045594,0.0,0,0,0.0
7153,0.9,0.203151245,COUPE,4,M,B,3,petrol,220,86.0,black,S,1,weekday,12pm - 6pm,6,649.7919485120686,0.0,1,1,1295.105191
7154,0.57,0.871242796,HBACK,4,F,B,6,petrol,72,45.0,blue,S,1,weekday,6pm - 12am,12,654.6541834601101,0.0,0,0,0.0
7155,0.79,0.712086843,SEDAN,4,M,C,4,dissel,177,76.0,gray,S,1,weekday,6pm - 12am,12,645.5239427191344,0.0,0,0,0.0
7156,1.25,0.271404287,UTE,3,M,D,2,hybrid,187,93.0,silver,M,1,weekday,6pm - 12am,12,677.0098066386817,0.0,0,0,0.0
7157,1.27,0.2388729375,SEDAN,3,M,B,3,petrol,186,73.0,blue,S,1,weekend,12pm - 6pm,6,651.6731380358648,0.0,0,0,0.0
7158,5.34,0.2659101,STNWG,1,F,A,3,dissel,154,72.0,white,M,1,weekend,12pm - 6pm,12,659.0945348646806,0.0,1,1,2496.024932
7159,0.92,0.2119690825,HBACK,3,F,A,4,petrol,86,77.0,brown,S,0,weekday,12pm - 6pm,6,664.0697618395953,0.0,0,0,0.0
7160,1.49,0.206633709,SEDAN,3,F,B,6,petrol,129,50.0,black,S,1,weekday,6am - 12pm,12,649.4608767541821,0.0,0,0,0.0
7161,1.61,0.088801251,SEDAN,2,M,B,5,petrol,127,85.0,black,M,1,weekday,12pm - 6pm,12,646.7844867028545,0.0,0,0,0.0
7162,4.51,0.59349356,STNWG,2,M,D,5,dissel,167,6.0,white,M,1,weekday,6am - 12pm,12,639.1756176369835,0.0,0,0,0.0
7163,1.8,0.438809814,UTE,3,M,B,3,dissel,197,71.0,yellow,M,0,weekday,6pm - 12am,12,644.6344214887057,0.0,0,0,0.0
7164,1.38,0.75754506,COUPE,3,M,C,4,petrol,235,83.0,brown,M,0,weekday,12pm - 6pm,12,644.9687577977639,0.0,0,0,0.0
7165,1.7,0.913747766,TRUCK,1,M,D,1,dissel,246,64.0,gray,S,0,weekday,12pm - 6pm,12,644.3331529805048,1.0,0,0,0.0
7166,0.72,0.2032908175,SEDAN,4,F,D,1,petrol,180,47.0,gray,S,0,weekday,6am - 12pm,6,642.0610276337939,0.0,0,0,0.0
7167,0.75,0.33255264,SEDAN,4,M,C,5,petrol,140,52.0,green,M,1,weekday,12pm - 6pm,12,643.8434638361949,0.0,0,0,0.0
7168,1.87,0.079331219,SEDAN,1,M,C,2,petrol,193,90.0,gray,S,1,weekday,6pm - 12am,12,659.1918478942674,0.0,0,0,0.0
7169,1.42,0.999375207,STNWG,4,F,D,3,petrol,199,69.0,green,S,1,weekday,6am - 12pm,12,640.1740203704865,1.0,0,0,0.0
7170,1.79,0.154754034,STNWG,2,F,C,5,dissel,161,79.0,black,M,1,weekend,6am - 12pm,12,663.6962814942598,0.0,0,0,0.0
7171,0.46,0.11550018,COUPE,4,F,A,5,dissel,218,44.0,blue,S,0,weekday,6am - 12pm,12,651.1311321057372,0.0,0,0,0.0
7172,0.9,0.516864109,SEDAN,4,F,A,4,petrol,132,63.0,gray,M,1,weekend,6pm - 12am,12,652.2062424901936,0.0,0,0,0.0
7173,2.6,0.205913072,STNWG,2,M,B,2,petrol,179,70.0,green,M,0,weekday,6pm - 12am,12,646.397611546925,0.0,0,0,0.0
7174,2.11,0.980530749,SEDAN,2,F,F,2,petrol,103,60.0,white,S,1,weekday,6am - 12pm,12,640.4898469793529,1.0,0,0,0.0
7175,0.5,0.703750948,SEDAN,4,M,E,3,petrol,102,99.0,black,M,0,weekday,6pm - 12am,12,646.5698351502336,0.0,0,0,0.0
7176,0.47,0.315869138,SEDAN,4,F,D,5,petrol,130,47.0,white,S,0,weekday,12pm - 6pm,12,642.476413258025,0.0,0,0,0.0
7177,3.77,0.054158734,STNWG,2,F,C,4,petrol,185,73.0,gray,S,1,weekday,6am - 12pm,6,657.2385073690326,0.0,0,0,0.0
7178,2.39,0.333348845,SEDAN,1,M,A,1,petrol,146,71.0,white,M,1,weekday,12pm - 6pm,12,662.630647557166,0.0,0,0,0.0
7179,1.5,0.232290253,HBACK,3,M,A,4,electric,91,76.0,green,M,0,weekday,12pm - 6pm,6,646.4996617466055,0.0,0,0,0.0
7180,2.11,0.4384009475,SEDAN,2,F,A,5,hybrid,185,41.0,blue,S,1,weekend,6am - 12pm,6,643.6635943337611,1.0,0,0,0.0
7181,2.9,0.083784667,SEDAN,1,F,C,2,petrol,197,58.0,green,M,1,weekday,6pm - 12am,6,662.4053567519015,0.0,0,0,0.0
7182,0.47,0.452479049,SEDAN,4,M,B,6,petrol,155,98.0,red,M,1,weekend,6am - 12pm,12,645.6212114031352,0.0,0,0,0.0
7183,1.87,0.10222807,SEDAN,1,F,D,4,petrol,110,71.0,gray,M,1,weekend,6am - 12pm,6,648.2285002812569,0.0,0,0,0.0
7184,1.42,0.824690594,UTE,4,M,E,2,electric,160,69.0,gray,S,0,weekday,6am - 12pm,12,661.2879507362516,0.0,0,0,0.0
7185,1.81,0.3588062835,STNWG,4,M,F,1,petrol,199,68.0,white,S,0,weekday,6am - 12pm,6,634.1384774169231,0.0,1,1,13421.73655
7186,1.17,0.466971674,SEDAN,3,F,A,3,petrol,125,80.0,gray,M,1,weekday,6pm - 12am,12,642.344489894097,0.0,0,0,0.0
7187,0.71,0.289395272,HBACK,4,M,A,6,petrol,139,68.0,gray,S,1,weekday,6pm - 12am,12,645.8378606285642,0.0,0,0,0.0
7188,2.66,0.222949843,HBACK,1,M,A,3,petrol,115,51.0,white,S,1,weekday,6pm - 12am,12,646.2687167383235,0.0,0,0,0.0
7189,1.6,0.550701907,HBACK,1,F,B,2,petrol,112,87.0,black,S,1,weekday,6am - 12pm,12,650.1334288860331,0.0,0,0,0.0
7190,4.36,0.32512672,STNWG,2,F,E,2,petrol,188,39.0,silver,S,1,weekday,12pm - 6pm,12,664.3679779696139,0.0,0,0,0.0
7191,3.17,0.094501607,STNWG,1,F,A,2,petrol,143,58.0,black,M,1,weekday,12pm - 6pm,6,646.6354274384023,0.0,0,0,0.0
7192,0.98,0.791335236,SEDAN,4,M,C,6,petrol,169,65.0,red,S,1,weekday,6am - 12pm,12,638.902997106629,0.0,1,1,8578.446863
7193,4.72,0.456732049,UTE,1,F,E,2,petrol,233,52.0,brown,M,1,weekday,12pm - 6pm,6,654.7997415345354,1.0,0,0,0.0
7194,2.29,0.446583595,HBACK,1,M,B,6,petrol,117,69.0,blue,S,1,weekday,6am - 12pm,6,642.0853625039302,0.0,0,0,0.0
7195,1.29,0.831162757,HDTOP,4,M,D,3,hybrid,237,64.0,white,M,0,weekend,12pm - 6pm,12,651.3910384500205,0.0,0,0,0.0
7196,1.34,0.583410167,STNWG,4,F,B,5,petrol,133,57.0,black,M,0,weekday,12pm - 6pm,12,641.1710440567261,0.0,0,0,0.0
