id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind
1054,4.67,0.172142301,STNWG,2,F,C,3,petrol,106,67,green,M,1,weekday,12pm - 6pm,12,646.5515173,0
1055,0.98,0.382160759,SEDAN,4,M,C,4,hybrid,181,98,blue,M,1,weekday,6pm - 12am,6,660.9409302,0
1056,1.56,0.297578443,HBACK,3,M,D,3,petrol,109,82,gray,M,0,weekday,6pm - 12am,12,652.0308098,0
1057,2.44,0.150477189,STNWG,2,F,C,1,petrol,114,65,black,M,1,weekday,12pm - 6pm,12,650.6054289,0
1058,0.78,0.129720006,SEDAN,4,M,B,3,petrol,163,48,black,M,1,weekend,12am - 6 am,6,647.2077293,0
1059,2.6,0.197917298,STNWG,2,F,E,4,petrol,177,67,gray,S,1,weekday,6am - 12pm,12,643.4158465,0
1060,1.3,0.907186313,HBACK,2,F,C,3,petrol,129,95,green,M,1,weekday,6am - 12pm,12,641.2783517,1
1061,2.06,0.453063267,SEDAN,1,M,B,2,petrol,146,69,black,M,1,weekday,6am - 12pm,12,641.7415983,0
1062,2.22,0.273157575,HDTOP,3,M,D,4,petrol,295,52,red,S,1,weekend,12am - 6 am,6,642.8790806,0
1063,2.31,0.621083744,STNWG,3,M,A,5,hybrid,111,91,blue,M,0,weekday,12pm - 6pm,12,646.5282467,0
1064,2.09,0.298160539,SEDAN,2,M,D,6,petrol,100,74,gray,S,0,weekday,6pm - 12am,6,646.534835,0
1065,1.17,0.346147662,HBACK,2,M,E,5,petrol,91,72,red,M,1,weekday,12pm - 6pm,12,646.6002375,0
1066,4.41,0.467380711,TRUCK,2,M,D,4,dissel,292,50,blue,M,0,weekday,6am - 12pm,12,645.4333664,0
1067,4.58,0.928880242,STNWG,1,F,A,2,petrol,121,73,white,M,1,weekday,6am - 12pm,12,648.8125398,1
1068,1.06,0.023398215,SEDAN,3,F,C,3,petrol,142,99,white,M,1,weekday,12pm - 6pm,12,642.6659592,0
1069,1.23,0.232161606,SEDAN,3,F,C,4,petrol,122,77,white,S,1,weekday,6pm - 12am,12,641.7101695,0
1070,2.81,0.753891673,HDTOP,1,F,C,4,hybrid,203,47,red,S,1,weekday,6am - 12pm,12,644.2946055,0
1071,1,0.326404973,HBACK,3,F,C,4,petrol,122,85,black,S,1,weekday,12am - 6 am,6,647.7834773,0
1072,3.07,0.218803598,STNWG,2,M,A,3,electric,116,65,red,M,1,weekend,6am - 12pm,6,656.2240099,0
1073,1.34,0.493302126,HBACK,2,F,A,3,dissel,147,59,red,M,1,weekday,12pm - 6pm,12,657.3815013,0
1074,1.89,0.555690915,SEDAN,2,F,C,2,petrol,171,63,gray,S,0,weekday,12pm - 6pm,12,660.1407823,0
1075,1.82,0.31922522,HBACK,1,M,C,3,hybrid,156,99,white,M,1,weekday,6am - 12pm,12,642.9944068,0
1076,1.62,0.396556537,SEDAN,1,M,C,3,petrol,201,99,white,M,1,weekday,12am - 6 am,12,640.4953129,0
1077,1.77,0.102978405,STNWG,3,F,C,4,dissel,132,52,white,M,0,weekday,6pm - 12am,12,654.1402235,0
1078,1.9,0.215117862,HBACK,1,M,C,6,petrol,142,67,silver,S,0,weekday,6pm - 12am,12,642.6509635,0
1079,0.68,0.391047806,HBACK,4,F,B,3,petrol,124,97,black,S,0,weekday,6am - 12pm,6,672.9396775,0
1080,4.02,0.727638211,STNWG,2,M,F,2,electric,198,48,black,M,1,weekday,12pm - 6pm,12,650.7973183,0
1081,0.82,0.277253651,SEDAN,4,M,C,3,petrol,153,72,green,S,0,weekday,6pm - 12am,6,643.9487823,0
1082,1.46,0.461402729,SEDAN,3,F,C,4,hybrid,138,81,red,M,0,weekday,6am - 12pm,6,652.2827241,1
1083,1.56,0.478101781,TRUCK,3,M,E,4,dissel,231,38,black,S,1,weekday,6pm - 12am,6,644.098144,1
1084,1.38,0.147114555,HBACK,1,F,C,1,dissel,93,63,gray,M,1,weekend,6pm - 12am,12,653.8696732,0
1085,3.84,0.129645266,UTE,3,M,E,1,petrol,255,75,green,M,1,weekend,6pm - 12am,12,644.9565683,0
1086,1.24,0.186621515,SEDAN,3,M,C,6,petrol,167,78,silver,S,0,weekday,12pm - 6pm,12,646.6151502,0
1087,1.28,0.039768205,UTE,3,M,C,4,dissel,223,94,gray,M,0,weekday,6am - 12pm,6,648.9147371,0
1088,3.49,0.15314128,TRUCK,2,M,E,3,dissel,268,74,green,M,0,weekday,12am - 6 am,6,649.8128104,0
1089,1.59,0.99129801,HBACK,1,F,C,5,petrol,92,23,silver,S,1,weekend,6pm - 12am,12,662.676479,1
1090,0.72,0.563304342,HBACK,4,F,C,3,dissel,82,59,blue,S,1,weekend,6am - 12pm,12,643.415113,0
1091,2.53,0.214726505,STNWG,3,F,F,3,petrol,158,78,white,M,0,weekend,6pm - 12am,6,659.48714,0
1092,0.68,0.357168991,HBACK,4,F,B,3,petrol,95,65,white,M,1,weekend,6pm - 12am,6,652.5585244,0
1093,1.32,0.442091325,HBACK,3,M,A,4,petrol,146,77,white,M,1,weekday,6am - 12pm,12,662.2572737,0
1094,1.71,0.176526216,HBACK,2,F,C,3,dissel,157,92,green,S,1,weekend,6am - 12pm,6,641.84883,0
1095,1.85,0.024341787,STNWG,4,M,F,2,petrol,171,68,white,M,1,weekday,6am - 12pm,6,644.5412804,0
1096,0.68,0.075701057,HBACK,4,F,C,2,electric,72,60,brown,S,0,weekday,12pm - 6pm,6,651.8978433,0
1097,0.76,0.581776573,HBACK,4,M,B,6,petrol,136,52,brown,M,0,weekday,12pm - 6pm,12,670.8914737,0
1098,1.13,0.370813934,HBACK,2,F,D,4,petrol,139,49,green,M,1,weekday,6am - 12pm,12,659.2704163,0
1099,1.34,0.232909176,HBACK,2,F,A,5,petrol,107,49,white,S,1,weekday,6pm - 12am,6,645.6304871,0
1100,1.21,0.102919446,TRUCK,3,F,C,3,dissel,279,51,gray,M,1,weekday,6pm - 12am,12,640.7183441,0
1101,1.4,0.135556108,HBACK,1,F,D,3,petrol,78,54,gray,S,1,weekday,6am - 12pm,6,652.4075113,0
1102,1.97,0.259366892,STNWG,3,F,F,4,petrol,140,62,red,S,1,weekday,12pm - 6pm,12,647.0293569,0
1103,2.5,0.094503098,SEDAN,1,M,A,5,petrol,192,99,green,M,1,weekday,12pm - 6pm,12,663.698051,0
1104,1.26,0.068544431,STNWG,4,M,E,6,hybrid,199,65,gray,M,1,weekend,6pm - 12am,12,642.8697436,0
1105,0.46,0.111039943,HBACK,4,F,A,4,petrol,80,80,silver,S,1,weekday,6am - 12pm,12,645.8311991,0
1106,0.44,0.822955999,HBACK,4,M,C,2,dissel,137,59,white,S,1,weekday,12pm - 6pm,12,650.055113,0
1107,2.15,0.098087669,SEDAN,2,F,A,5,dissel,180,90,white,M,0,weekend,6pm - 12am,6,643.5847145,0
1108,1.23,0.674885588,SEDAN,3,M,A,5,hybrid,176,56,black,S,0,weekday,12pm - 6pm,12,643.8021442,0
1109,4.44,0.893889315,STNWG,2,F,B,4,petrol,127,65,black,M,1,weekday,12pm - 6pm,12,659.3392206,1
1110,1.51,0.454568571,UTE,2,F,A,2,petrol,201,88,yellow,S,1,weekday,12pm - 6pm,12,666.101135,0
1111,0.6,0.617263037,HBACK,4,F,C,4,petrol,115,99,black,M,1,weekend,12pm - 6pm,12,642.4874145,0
1112,1.37,0.261423792,HDTOP,3,M,A,6,petrol,265,80,white,M,0,weekday,6am - 12pm,12,645.5620163,0
1113,0.82,0.144145762,SEDAN,4,M,C,2,petrol,182,83,silver,S,1,weekday,6am - 12pm,6,643.5187943,0
1114,2.09,0.265827186,STNWG,3,M,F,3,dissel,195,85,red,M,1,weekday,6am - 12pm,12,661.973084,0
1115,4.64,0.863426432,STNWG,2,F,C,2,petrol,101,99,gray,M,0,weekday,12pm - 6pm,12,642.2257608,0
1116,2.91,0.253683634,STNWG,3,M,E,2,petrol,136,23,blue,S,0,weekday,6am - 12pm,12,655.7978162,0
1117,3.01,0.793195859,STNWG,1,F,C,2,petrol,201,53,white,M,1,weekday,6am - 12pm,12,682.0196167,0
1118,0.94,0.156593001,COUPE,4,F,A,2,petrol,280,52,white,S,1,weekday,6pm - 12am,12,634.9494233,0
1119,1.93,0.023489199,SEDAN,1,M,A,6,petrol,159,97,black,S,1,weekday,12pm - 6pm,12,659.0498313,0
1120,2.21,0.906596654,SEDAN,2,M,B,6,petrol,122,87,white,M,0,weekday,12pm - 6pm,12,658.9392161,1
1121,1.36,0.727387497,SEDAN,2,F,A,2,petrol,104,61,gray,S,1,weekday,6am - 12pm,12,646.4162733,0
1122,2.09,0.265671876,SEDAN,1,F,B,4,petrol,145,94,black,M,1,weekday,6am - 12pm,12,656.0139533,0
1123,4.62,0.46621996,COUPE,2,M,A,5,petrol,264,68,blue,M,1,weekday,12pm - 6pm,12,646.1304621,0
1124,1.52,0.726494206,HBACK,1,M,C,2,electric,71,89,white,S,1,weekend,12pm - 6pm,12,675.506219,0
1125,3.49,0.21846211,PANVN,1,F,C,3,dissel,124,68,gray,M,0,weekday,6am - 12pm,6,650.7859002,0
1126,1.61,0.765702965,UTE,3,F,C,4,dissel,158,48,white,S,1,weekend,6am - 12pm,12,651.4698886,0
1127,2.19,0.343063308,UTE,2,M,A,1,petrol,232,63,black,M,0,weekend,12pm - 6pm,12,652.2875244,0
1128,3.25,0.344323732,STNWG,3,F,D,5,dissel,112,37,green,S,1,weekend,12pm - 6pm,6,644.1691508,0
1129,0.44,0.078656022,HBACK,4,M,A,1,petrol,143,74,gray,M,0,weekday,6am - 12pm,6,643.6268995,0
1130,1.93,0.247256914,SEDAN,3,M,B,4,hybrid,187,93,green,M,1,weekend,12pm - 6pm,12,648.4706247,0
1131,0.43,0.161827547,HBACK,4,M,C,3,petrol,127,24,green,M,0,weekday,12pm - 6pm,12,646.0188284,0
1132,3.02,0.700478547,STNWG,2,M,C,3,petrol,141,89,gray,S,1,weekday,12pm - 6pm,12,643.6495695,0
1133,1.68,0.101760768,STNWG,4,M,C,2,petrol,192,49,silver,S,1,weekday,6am - 12pm,6,648.8795878,0
1134,1.38,0.047421628,SEDAN,2,F,A,5,electric,180,83,silver,M,0,weekend,6pm - 12am,12,659.1397622,0
1135,4.27,0.229051584,STNWG,3,F,E,2,petrol,133,74,white,M,1,weekday,6am - 12pm,12,645.6286858,0
1136,0.65,0.476405243,STNWG,4,F,B,2,petrol,122,70,green,M,1,weekend,12pm - 6pm,12,657.0534479,0
1137,1.71,0.162006037,SEDAN,2,F,B,2,petrol,112,77,gray,S,1,weekend,6am - 12pm,12,644.0627857,0
1138,0.31,0.308811735,SEDAN,4,F,C,5,petrol,116,85,white,S,1,weekday,12pm - 6pm,12,642.1813559,0
1139,6.03,0.193965797,STNWG,1,F,A,4,petrol,170,59,white,M,1,weekend,6am - 12pm,12,656.3305186,0
1140,1.47,0.451672455,HDTOP,3,F,F,4,petrol,245,85,black,M,1,weekend,6pm - 12am,12,647.7574002,0
1141,0.99,0.169438168,HBACK,3,F,C,3,petrol,90,43,gray,S,1,weekday,12pm - 6pm,12,644.8571449,0
1142,2.55,0.689514294,STNWG,4,M,B,3,petrol,157,98,yellow,M,0,weekend,12pm - 6pm,12,697.6637047,0
1143,0.84,0.942973266,HBACK,3,F,E,4,dissel,144,70,gray,S,0,weekday,6am - 12pm,12,640.9768236,1
1144,1.21,0.064960025,HBACK,3,M,B,4,dissel,90,68,red,S,1,weekday,12pm - 6pm,6,664.4155885,0
1145,1.66,0.742380009,UTE,3,M,A,5,hybrid,163,64,gray,M,0,weekday,6pm - 12am,12,653.7669741,0
1146,0.45,0.922841833,HBACK,4,F,C,5,electric,127,93,gray,M,1,weekday,12pm - 6pm,12,641.6776753,1
1147,1.33,0.157442499,HBACK,2,F,B,4,electric,71,44,black,S,1,weekday,12pm - 6pm,6,648.6246229,0
1148,1.7,0.203783851,STNWG,4,F,F,2,dissel,124,74,gray,M,1,weekday,12pm - 6pm,12,639.7770665,0
1149,2.47,0.707796473,SEDAN,2,F,A,2,hybrid,142,74,black,M,1,weekday,12pm - 6pm,12,658.0023046,0
1150,1.45,0.757182637,SEDAN,3,F,C,3,dissel,176,99,black,M,1,weekend,6am - 12pm,12,641.3695791,0
1151,1.12,0.857406958,UTE,4,M,B,5,dissel,186,72,white,S,0,weekday,6am - 12pm,12,651.1549991,0
1152,1.77,0.186226878,HBACK,2,F,A,3,petrol,119,96,white,M,1,weekday,6am - 12pm,12,644.673433,0
1153,1.32,0.663536203,HBACK,2,M,B,3,petrol,151,96,yellow,S,1,weekday,6am - 12pm,12,663.2505902,0
1154,2.3,0.390201345,STNWG,3,M,D,4,dissel,142,78,white,S,0,weekday,12pm - 6pm,6,642.2343957,0
1155,1.83,0.472811235,HBACK,2,F,D,6,petrol,80,36,white,S,1,weekday,6am - 12pm,6,636.9015961,1
1156,2.83,0.272514471,STNWG,3,M,C,1,petrol,108,93,white,S,1,weekend,6am - 12pm,6,642.2097017,0
1157,1.18,0.362232422,HBACK,4,M,D,5,petrol,75,85,white,M,1,weekday,6am - 12pm,6,642.67706,0
1158,1.9,0.537114784,HBACK,1,F,C,5,petrol,124,54,red,M,1,weekday,12pm - 6pm,12,661.6709602,0
1159,0.42,0.565090234,SEDAN,4,F,D,6,petrol,167,30,black,M,0,weekday,6am - 12pm,12,638.8492668,0
1160,1.47,0.82158044,SEDAN,3,F,B,2,petrol,186,65,gray,M,0,weekday,6am - 12pm,12,658.6818751,0
1161,1.03,0.782428976,SEDAN,4,M,C,1,petrol,143,48,green,M,0,weekday,6am - 12pm,12,636.8406949,0
1162,0.94,0.510087967,HBACK,3,F,C,1,hybrid,86,75,black,M,1,weekday,6am - 12pm,12,645.2234977,0
1163,1.31,0.038952057,SEDAN,3,F,B,5,electric,160,72,gray,S,1,weekday,6pm - 12am,12,644.0631627,0
1164,1.96,0.670029343,SEDAN,2,M,C,4,petrol,139,88,gray,M,1,weekend,6am - 12pm,12,639.57592,0
1165,2.81,0.48585106,STNWG,3,F,F,4,petrol,160,58,silver,M,1,weekday,12pm - 6pm,12,647.8721447,0
1166,0.95,0.219298583,SEDAN,3,M,A,4,dissel,117,81,red,S,0,weekday,12pm - 6pm,12,663.8064497,0
1167,1.52,0.208735804,HBACK,2,M,B,2,petrol,87,66,black,M,1,weekday,6am - 12pm,12,642.9874309,0
1168,1.32,0.090651137,STNWG,4,F,F,4,dissel,120,73,brown,S,1,weekday,6am - 12pm,12,648.6848217,0
1169,0.73,0.63906888,SEDAN,4,F,E,3,hybrid,150,83,green,S,1,weekday,6am - 12pm,12,648.5813671,0
1170,1.09,0.819693629,STNWG,3,F,C,4,petrol,160,60,white,S,1,weekday,6am - 12pm,12,653.3576559,0
1171,1.72,0.295068947,SEDAN,2,F,C,3,dissel,106,56,black,S,1,weekend,6am - 12pm,6,651.330315,0
1172,1.88,0.264093182,HBACK,1,M,C,4,petrol,149,92,red,S,0,weekday,12pm - 6pm,6,647.0006488,0
1173,0.76,0.118383215,SEDAN,4,F,C,3,dissel,136,46,black,M,1,weekday,12pm - 6pm,12,655.0884954,0
1174,1.29,0.172049096,SEDAN,4,F,B,5,petrol,114,44,white,S,0,weekday,6pm - 12am,12,641.4436559,0
1175,0.93,0.355461008,HBACK,3,F,D,4,petrol,134,37,gray,S,0,weekday,6pm - 12am,12,687.405296,0
1176,1.87,0.885205051,HBACK,2,M,C,6,petrol,93,99,brown,M,1,weekday,12pm - 6pm,12,642.5889444,1
1177,1.92,0.709518369,STNWG,4,F,D,3,dissel,153,41,blue,M,0,weekday,12pm - 6pm,12,645.1287554,0
1178,1.46,0.356134813,HBACK,1,F,A,5,petrol,93,96,black,S,1,weekday,6am - 12pm,6,651.5411324,0
1179,1.52,0.407850804,HBACK,1,F,A,2,petrol,88,99,gray,S,1,weekday,6am - 12pm,12,647.9696246,0
1180,1.04,0.073780672,MIBUS,3,F,A,4,dissel,175,78,gray,S,1,weekday,12am - 6 am,12,649.708638,0
1181,1.46,0.219522625,HBACK,1,M,C,4,petrol,78,80,gray,S,1,weekend,12pm - 6pm,12,642.8457221,0
1182,3.07,0.302804315,UTE,2,M,E,3,petrol,218,96,gray,M,1,weekday,12pm - 6pm,12,643.0592308,0
1183,1.66,0.299191075,STNWG,4,M,E,3,petrol,151,84,blue,S,1,weekday,6pm - 12am,12,637.8407498,0
1184,3.91,0.039224202,STNWG,2,F,F,5,petrol,106,82,silver,S,1,weekday,6pm - 12am,6,654.3198131,0
1185,1.08,0.496856529,HBACK,4,F,D,5,petrol,70,99,brown,M,1,weekday,6am - 12pm,12,657.7614842,0
1186,0.74,0.678228379,COUPE,4,F,A,5,petrol,223,78,red,M,1,weekday,6am - 12pm,12,676.4423683,0
1187,2.36,0.038681331,TRUCK,2,M,E,1,dissel,273,93,green,S,1,weekday,12am - 6 am,12,667.914339,0
1188,0.71,0.395277231,SEDAN,4,F,A,1,petrol,119,26,black,S,1,weekday,6am - 12pm,12,643.5164953,0
1189,1.9,0.41919988,SEDAN,2,M,E,4,petrol,146,60,black,M,1,weekday,12pm - 6pm,6,643.1352918,0
1190,5.47,0.334408915,STNWG,2,M,F,5,hybrid,176,87,red,S,1,weekday,12pm - 6pm,12,652.5823743,0
1191,0.89,0.249300985,SEDAN,3,F,C,4,petrol,118,99,silver,M,0,weekend,12pm - 6pm,12,657.6787206,0
1192,1.87,0.194984687,SEDAN,2,F,C,4,petrol,156,52,red,M,1,weekday,6am - 12pm,12,661.8199498,0
1193,1.41,0.300558536,SEDAN,3,F,B,5,petrol,160,21,silver,M,1,weekday,6am - 12pm,12,643.9015725,0
1194,0.69,0.188695339,SEDAN,4,F,B,5,petrol,195,79,black,M,0,weekday,12am - 6 am,12,659.6492931,0
1195,0.95,0.636814139,HBACK,3,F,C,2,dissel,103,83,blue,M,1,weekday,6pm - 12am,12,646.6477524,0
1196,1.44,0.421863789,HBACK,2,F,B,4,petrol,122,30,blue,M,1,weekday,12pm - 6pm,12,662.3061354,0
1197,2.05,0.498125695,STNWG,3,F,C,4,petrol,138,79,gray,M,1,weekend,6am - 12pm,12,658.4582698,0
1198,0.74,0.175047985,SEDAN,4,M,A,6,petrol,149,66,blue,M,0,weekday,6am - 12pm,6,641.4235431,0
1199,7.83,0.092108387,STNWG,1,M,E,3,dissel,176,81,white,M,1,weekday,12pm - 6pm,6,642.6713982,0
1200,1.75,0.077795541,HBACK,2,F,C,4,electric,130,81,gray,S,0,weekend,6am - 12pm,6,644.387699,0
1201,0.81,0.419699644,HBACK,4,F,C,5,petrol,92,67,gray,M,1,weekday,12pm - 6pm,12,649.8019503,0
1202,1.21,0.602575431,STNWG,3,M,C,6,petrol,190,72,brown,S,1,weekend,6pm - 12am,12,646.4227384,0
1203,1.23,0.405900778,HBACK,2,F,A,6,petrol,113,66,white,S,0,weekend,12pm - 6pm,12,648.5590892,0
1204,1.96,0.999364559,STNWG,4,F,D,3,petrol,185,62,black,M,0,weekday,12pm - 6pm,12,647.6250563,1
1205,1.34,0.037336439,STNWG,4,F,A,2,petrol,174,74,red,M,1,weekday,6am - 12pm,12,644.7278892,0
1206,4.14,0.446623377,STNWG,2,F,A,2,petrol,160,76,black,M,1,weekend,6pm - 12am,12,643.2461786,0
1207,0.72,0.107105135,COUPE,4,M,A,5,electric,202,67,red,M,1,weekday,12pm - 6pm,12,663.0036229,0
1208,3.33,0.220777929,UTE,2,F,E,3,petrol,197,48,white,S,1,weekday,6pm - 12am,12,648.0302054,0
1209,1.54,0.137593834,SEDAN,3,F,A,5,petrol,138,85,red,S,1,weekday,6am - 12pm,6,671.0240205,0
1210,1.99,0.129985318,STNWG,3,M,D,1,petrol,114,73,white,M,0,weekday,6pm - 12am,6,663.7392156,0
1211,1.78,0.759740908,HBACK,2,F,C,5,dissel,153,86,white,M,0,weekday,6am - 12pm,12,667.5208552,0
1212,0.9,0.077665015,SEDAN,4,F,B,3,petrol,151,82,blue,M,0,weekday,12pm - 6pm,12,647.7892745,0
1213,2.21,0.36752957,SEDAN,3,M,A,1,petrol,134,80,black,S,0,weekday,6am - 12pm,12,642.3540081,0
1214,0.77,0.272913316,SEDAN,4,F,C,2,petrol,162,75,silver,M,1,weekday,6am - 12pm,12,669.4740441,0
1215,3.85,0.192969343,STNWG,2,M,A,2,dissel,148,89,black,M,1,weekday,6pm - 12am,12,651.7647786,0
1216,2.58,0.459237065,STNWG,3,M,E,1,dissel,111,60,black,M,1,weekday,6pm - 12am,12,664.0182887,0
1217,0.82,0.778618202,HBACK,3,M,A,1,petrol,133,74,blue,M,0,weekend,6am - 12pm,12,636.0369752,0
1218,4.34,0.262029063,SEDAN,4,F,B,3,petrol,160,62,gray,M,1,weekday,12pm - 6pm,6,648.1074728,0
1219,1.5,0.656004376,SEDAN,3,F,D,4,petrol,162,99,gray,M,1,weekend,6pm - 12am,12,642.9170067,0
1220,1.02,0.358060616,UTE,4,M,E,2,petrol,150,85,gray,S,1,weekday,12pm - 6pm,12,655.7618562,0
1221,0.72,0.033342244,SEDAN,4,F,B,3,petrol,122,44,black,M,0,weekend,6pm - 12am,6,648.8325219,0
1222,1.53,0.123221156,UTE,4,M,E,3,electric,252,75,black,S,1,weekday,6am - 12pm,6,647.9269844,0
1223,3.16,0.926887077,SEDAN,1,M,E,1,hybrid,160,79,yellow,M,1,weekday,6am - 12pm,12,661.7564148,1
1224,1.4,0.362399877,TRUCK,4,M,D,5,dissel,358,88,white,S,1,weekend,6am - 12pm,12,665.1164221,0
1225,3.07,0.359121058,STNWG,1,F,A,3,petrol,169,67,gray,M,1,weekday,12pm - 6pm,12,673.8736095,0
1226,1,0.181420221,SEDAN,4,F,B,3,petrol,197,27,white,S,1,weekday,12pm - 6pm,12,651.3837229,0
1227,2.1,0.136754347,SEDAN,2,F,B,2,petrol,101,56,green,S,1,weekend,6pm - 12am,12,651.7263086,0
1228,1.47,0.289186328,SEDAN,3,M,C,4,hybrid,195,79,black,M,0,weekend,6am - 12pm,12,644.4148931,0
1229,1.01,0.795220053,SEDAN,4,F,C,4,petrol,100,57,white,M,1,weekend,12pm - 6pm,12,649.5819475,0
1230,1.42,0.296058249,SEDAN,3,F,D,3,petrol,167,60,white,M,1,weekday,6pm - 12am,12,644.9330483,0
1231,2.19,0.977608049,UTE,4,M,C,3,petrol,265,56,red,M,1,weekday,6am - 12pm,12,647.0826816,1
1232,0.77,0.163527088,SEDAN,4,F,C,4,petrol,158,99,black,S,0,weekday,6pm - 12am,6,644.5786336,0
1233,1.91,0.325380819,TRUCK,3,M,B,4,dissel,255,33,white,M,0,weekday,12pm - 6pm,12,642.8645564,0
1234,1.35,0.680881022,SEDAN,3,M,A,4,petrol,104,86,gray,M,1,weekday,12pm - 6pm,12,641.414768,0
1235,0.79,0.154393241,SEDAN,4,M,A,6,petrol,191,99,black,S,0,weekday,6am - 12pm,12,646.946182,0
1236,1.38,0.667246297,SEDAN,3,M,C,6,hybrid,129,69,gray,S,1,weekend,12pm - 6pm,12,651.058155,0
1237,1.29,0.028102879,SEDAN,2,F,A,2,dissel,136,55,gray,S,1,weekday,6pm - 12am,6,644.9109304,0
1238,1.37,0.799778688,SEDAN,3,M,C,1,petrol,141,74,silver,S,1,weekday,12pm - 6pm,12,645.9574025,0
1239,2.23,0.882756953,STNWG,4,F,B,3,petrol,167,99,black,S,1,weekend,6pm - 12am,12,635.326379,1
1240,2.49,0.1590133,STNWG,3,M,C,5,petrol,124,66,white,S,0,weekday,12am - 6 am,12,644.7914821,0
1241,2.15,0.039153667,STNWG,2,F,D,4,dissel,102,67,yellow,M,1,weekday,12pm - 6pm,6,646.0588684,0
1242,1.82,0.427104539,SEDAN,2,F,B,4,petrol,116,75,yellow,S,1,weekday,12am - 6 am,12,660.4412439,0
1243,1,0.09002794,SEDAN,3,F,C,6,electric,172,46,white,M,0,weekday,12pm - 6pm,12,653.2601917,0
1244,0.73,0.129859296,HBACK,4,F,A,2,electric,143,96,brown,M,1,weekend,6am - 12pm,12,643.1382916,0
1245,0.76,0.511931413,STNWG,4,M,B,3,petrol,140,60,white,S,1,weekday,6am - 12pm,12,649.2688815,0
1246,1.84,0.715538988,SEDAN,2,F,C,6,petrol,186,55,black,S,1,weekend,6am - 12pm,12,641.4486438,0
1247,1.45,0.522180487,UTE,3,M,A,5,dissel,207,64,black,M,1,weekday,6am - 12pm,12,647.9654644,0
1248,1.12,0.509307419,SEDAN,4,F,E,5,petrol,159,92,brown,M,0,weekday,12pm - 6pm,12,666.9160248,0
1249,1.44,0.461989296,SEDAN,3,M,D,5,petrol,191,38,green,S,1,weekend,6am - 12pm,12,643.9181137,0
1250,1.15,0.916699326,HBACK,2,M,C,2,petrol,119,63,white,S,0,weekday,6am - 12pm,12,661.6609974,1
1251,1.11,0.136744792,HDTOP,4,M,D,5,petrol,213,72,white,S,1,weekday,6am - 12pm,12,657.6866291,0
1252,6.56,0.092751509,STNWG,1,M,C,1,dissel,119,84,brown,M,1,weekday,6am - 12pm,6,637.4515899,0
1253,0.78,0.75782498,HBACK,3,F,E,4,petrol,144,60,white,M,1,weekday,6pm - 12am,12,660.8863984,0
1254,1.22,0.170284171,SEDAN,3,F,A,3,petrol,179,67,white,S,0,weekday,6pm - 12am,12,645.1476528,0
1255,0.96,0.843334258,HBACK,4,F,C,2,petrol,114,90,gray,S,0,weekday,6am - 12pm,12,648.2479508,0
1256,0.73,0.086299265,SEDAN,4,M,E,2,petrol,137,77,black,S,0,weekend,12pm - 6pm,12,658.0626991,0
1257,1.75,0.209725805,SEDAN,2,F,A,4,petrol,124,98,blue,M,1,weekday,6pm - 12am,12,677.9875412,0
1258,1.57,0.267772861,SEDAN,2,M,C,4,petrol,127,34,gray,M,1,weekday,6pm - 12am,12,650.9034606,0
1259,0.8,0.999335698,PANVN,4,M,D,3,petrol,91,78,yellow,M,1,weekend,6am - 12pm,12,642.3120003,1
1260,1.01,0.176314321,HBACK,3,F,C,3,petrol,142,69,black,S,0,weekday,12pm - 6pm,12,642.9940111,0
1261,3.31,0.948879184,STNWG,2,M,F,4,hybrid,126,59,blue,M,1,weekday,6am - 12pm,12,691.0221299,1
1262,2.79,0.314093743,STNWG,3,F,B,3,dissel,113,92,gray,S,1,weekday,12pm - 6pm,12,637.4336837,0
1263,0.6,0.480692548,HBACK,4,M,B,4,petrol,140,78,gray,S,1,weekday,12pm - 6pm,12,637.1197065,0
1264,1.64,0.662545857,HBACK,1,F,F,1,petrol,142,32,gray,S,0,weekend,6pm - 12am,12,659.7758016,0
1265,2.44,0.597233495,SEDAN,1,F,C,4,hybrid,200,67,gray,M,1,weekday,6pm - 12am,12,642.011253,0
1266,0.55,0.513771017,UTE,4,F,C,2,petrol,227,61,brown,S,1,weekend,12pm - 6pm,12,660.1723552,0
1267,4.18,0.715461879,STNWG,2,M,B,4,petrol,143,80,red,M,1,weekday,6am - 12pm,12,642.3519467,0
1268,1.54,0.60644844,SEDAN,3,F,C,1,hybrid,124,90,silver,S,0,weekday,6am - 12pm,12,637.9572199,0
1269,0.82,0.184006866,HDTOP,4,M,C,4,dissel,227,79,silver,M,1,weekend,12pm - 6pm,6,642.9297247,0
1270,1.29,0.881741143,SEDAN,3,F,A,3,petrol,145,80,brown,M,0,weekday,6am - 12pm,12,636.2405236,1
1271,2.24,0.204552363,SEDAN,2,M,D,5,petrol,119,13,gray,M,1,weekend,6am - 12pm,12,650.0133778,0
1272,0.48,0.36002599,SEDAN,4,F,A,3,hybrid,137,74,white,M,0,weekend,12am - 6 am,12,643.3240195,0
1273,0.48,0.20570148,SEDAN,4,M,C,5,petrol,198,37,silver,S,1,weekend,6am - 12pm,12,653.8871336,0
